"community_name","community_other_price","community_other_num","community_other_floor","community_other_area","community_average_price","community_average_area","community_average_floor","community_average_AreaPrice","business_district","business_district_sales_num","business_district_other_price","business_district_other_num","business_district_other_floor","business_district_other_area","business_district_average_price","business_district_average_area","business_district_average_floor","business_district_average_AreaPrice"
"海棠湾一期",4319,3,69,49.1,1439.66666666667,16.3666666666667,23,87.9633401221996,"临河里",79,143774,79,1395,1066.51,1819.92405063291,13.5001265822785,17.6582278481013,134.807924913972
"富力又一城A区",3650,2,40,20,1825,10,20,182.5,"焦化厂",14,27339,14,284,158.64,1952.78571428571,11.3314285714286,20.2857142857143,172.333585476551
"观音寺小区",6600,4,24,44.5,1650,11.125,6,148.314606741573,"黄村火车站",43,73584,43,402,634.31,1711.25581395349,14.7513953488372,9.34883720930233,116.006369125506
"昌盛园二区",1790,1,6,11.4,1790,11.4,6,157.017543859649,"昌平东关",36,66010,36,311,527.2,1833.61111111111,14.6444444444444,8.63888888888889,125.208649468892
"梧桐苑知秋园",4480,3,72,28.89,1493.33333333333,9.63,24,155.070958809277,"栗园庄",27,44100,27,674,333.8,1633.33333333333,12.362962962963,24.962962962963,132.115038945476
"金地朗悦朗园",10950,7,80,94.5,1564.28571428571,13.5,11.4285714285714,115.873015873016,"良乡大学城北",14,21160,14,139,199,1511.42857142857,14.2142857142857,9.92857142857143,106.331658291457
"观音寺北里",1690,1,6,10.8,1690,10.8,6,156.481481481481,"黄村西大街",71,123314,71,681,1000.32,1736.81690140845,14.089014084507,9.59154929577465,123.274552143314
"远洋一方润园3号院",1860,1,11,10.37,1860,10.37,11,179.363548698168,"管庄",134,313385,134,2492,1717.92,2338.69402985075,12.8202985074627,18.5970149253731,182.421183757102
"天通苑本二区",18149,8,48,126.9,2268.625,15.8625,6,143.018124507486,"天通苑南",263,658340,263,2770,4133.5,2503.19391634981,15.7167300380228,10.532319391635,159.26938429902
"瀛嘉汇",9940,6,80,73.4,1656.66666666667,12.2333333333333,13.3333333333333,135.422343324251,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"有德家苑5号院",108,2,33,26.18,54,13.09,16.5,4.12528647822765,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"珠江拉维小镇",23380,14,142,170.4,1670,12.1714285714286,10.1428571428571,137.206572769953,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"隆盛园",3750,3,14,43.19,1250,14.3966666666667,4.66666666666667,86.8256540865941,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"众美城",8270,5,52,71.31,1654,14.262,10.4,115.972514373861,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"首座御园二区二期",12450,8,112,93.3,1556.25,11.6625,14,133.440514469453,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"和义西里四区",19750,11,66,144.21,1795.45454545455,13.11,6,136.953054573192,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"新桥家园",1890,1,24,17,1890,17,24,111.176470588235,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"西环里",3150,2,12,24.1,1575,12.05,6,130.705394190871,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"首座御园二期北区三期",4650,3,36,30,1550,10,12,155,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"宏城花园",15960,9,58,105.6,1773.33333333333,11.7333333333333,6.44444444444444,151.136363636364,"石门",169,313747,169,1387,2135.63,1856.49112426036,12.6368639053254,8.20710059171598,146.910747648235
"南平里",12840,8,48,79.8,1605,9.975,6,160.902255639098,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"翠海明苑",1890,1,6,9,1890,9,6,210,"新宫",68,146729,68,859,794.42,2157.77941176471,11.6826470588235,12.6323529411765,184.699529216284
"东关南里小区",10320,6,36,85.3,1720,14.2166666666667,6,120.984759671747,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"苏荷时代",5840,3,40,42.8,1946.66666666667,14.2666666666667,13.3333333333333,136.448598130841,"果园",218,461439,218,2099,3203.07,2116.69266055046,14.6929816513761,9.62844036697248,144.061478519046
"阳光水岸",1660,1,18,13.5,1660,13.5,18,122.962962962963,"顺义",194,323446,194,1733,2550.3,1667.24742268041,13.1458762886598,8.93298969072165,126.826647845352
"晓月苑三里",1719,2,12,24.8,859.5,12.4,6,69.3145161290323,"大瓦窑",31,56257,31,426,425.6,1814.74193548387,13.7290322580645,13.741935483871,132.18280075188
"康庄路52号院",14140,8,166,88.5,1767.5,11.0625,20.75,159.774011299435,"枣园",177,332369,177,2465,2227.3,1877.79096045198,12.583615819209,13.9265536723164,149.22507071342
"燕平家园",3520,2,12,27.7,1760,13.85,6,127.075812274368,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"玉桥北里",1890,1,6,13.4,1890,13.4,6,141.044776119403,"北运河西",288,529493,288,5047,3653.76,1838.51736111111,12.6866666666667,17.5243055555556,144.91729068138
"清源佳园",1690,1,18,8,1690,8,18,211.25,"清源路",56,107220,56,437,746.66,1914.64285714286,13.3332142857143,7.80357142857143,143.599496424075
"中国铁建青秀尚城",5410,3,39,37.5,1803.33333333333,12.5,13,144.266666666667,"南邵",33,57230,33,316,420.3,1734.24242424242,12.7363636363636,9.57575757575758,136.164644301689
"绮霞苑",10280,6,48,70.93,1713.33333333333,11.8216666666667,8,144.931622726632,"桥户营",32,51580,32,318,408.1,1611.875,12.753125,9.9375,126.390590541534
"帅府园",18970,10,75,131.26,1897,13.126,7.5,144.522322108792,"通州北苑",177,373882,177,2641,2428.29,2112.32768361582,13.7191525423729,14.9209039548023,153.96925408415
"怡兴园",3780,2,10,25.5,1890,12.75,5,148.235294117647,"黄村西大街",71,123314,71,681,1000.32,1736.81690140845,14.089014084507,9.59154929577465,123.274552143314
"车站北里",22800,12,72,178.2,1900,14.85,6,127.946127946128,"黄村火车站",43,73584,43,402,634.31,1711.25581395349,14.7513953488372,9.34883720930233,116.006369125506
"首开知语城",22850,6,99,95.44,3808.33333333333,15.9066666666667,16.5,239.41743503772,"望京西",74,246619,74,1183,976.84,3332.68918918919,13.2005405405405,15.9864864864865,252.466115228697
"和平村E区",81150,24,702,363.08,3381.25,15.1283333333333,29.25,223.504461826595,"广渠门外",97,306857,97,2218,1378.53,3163.47422680412,14.2116494845361,22.8659793814433,222.597259399505
"航天五院小区",12970,3,72,37.3,4323.33333333333,12.4333333333333,24,347.721179624665,"国家图书馆",15,55669,15,180,168.56,3711.26666666667,11.2373333333333,12,330.262221167537
"嘉润花园",29199,10,286,117.3,2919.9,11.73,28.6,248.925831202046,"望京南",109,358908,109,1560,1332.26,3292.73394495413,12.2225688073394,14.3119266055046,269.397865281552
"锦秋知春",24700,5,60,84.7,4940,16.94,12,291.617473435655,"西土城",65,231994,65,656,805.9,3569.13846153846,12.3984615384615,10.0923076923077,287.869462712495
"风度柏林",37720,10,196,164.5,3772,16.45,19.6,229.300911854103,"九龙山",35,119160,35,686,471.46,3404.57142857143,13.4702857142857,19.6,252.746786577865
"金泰先锋北区",38028,13,206,174.8,2925.23076923077,13.4461538461538,15.8461538461538,217.551487414188,"百子湾",65,188064,65,1012,885.55,2893.29230769231,13.6238461538462,15.5692307692308,212.369713737225
"领秀新硅谷2号院",4617,5,55,96.5,923.4,19.3,11,47.8445595854922,"西二旗",184,506578,184,2655,2251.76,2753.14130434783,12.2378260869565,14.429347826087,224.969801399794
"爱这城二期",15599,5,82,105.86,3119.8,21.172,16.4,147.354997166068,"四惠",88,298616,88,2180,1384.36,3393.36363636364,15.7313636363636,24.7727272727273,215.7068970499
"金隅翡丽蓝爵堡",3590,1,5,21.21,3590,21.21,5,169.259783121169,"霍营",260,676963,260,2964,3742.24,2603.70384615385,14.3932307692308,11.4,180.897804523494
"尚西泊图",18829,7,159,89.8,2689.85714285714,12.8285714285714,22.7142857142857,209.67706013363,"六里桥东",55,155368,55,960,650.65,2824.87272727273,11.83,17.4545454545455,238.788903404288
"广安门外大街",3730,1,6,16.5,3730,16.5,6,226.060606060606,"达官营",130,357780,130,2205,1690.17,2752.15384615385,13.0013076923077,16.9615384615385,211.682848470864
"双泉堡甲2号院",6980,2,12,28.8,3490,14.4,6,242.361111111111,"北沙滩",49,149787,49,546,565.5,3056.87755102041,11.5408163265306,11.1428571428571,264.875331564987
"中海枫涟山庄",20389,8,81,94.9,2548.625,11.8625,10.125,214.847207586934,"西北旺",63,178309,63,456,742.8,2830.30158730159,11.7904761904762,7.23809523809524,240.049811523963
"吴家村路10号院",6519,3,18,40.7,2173,13.5666666666667,6,160.17199017199,"六里桥",63,170248,63,1000,785.91,2702.34920634921,12.4747619047619,15.8730158730159,216.625313331043
"安外大街80号院",7190,2,20,28.4,3595,14.2,10,253.169014084507,"和平里北街",37,114887,37,234,441.4,3105.05405405405,11.9297297297297,6.32432432432432,260.278658812868
"宏汇园小区",13670,3,21,36.2,4556.66666666667,12.0666666666667,7,377.624309392265,"灵境胡同",10,34918,10,69,118.9,3491.8,11.89,6.9,293.67535744323
"航天社区",8790,2,28,24.18,4395,12.09,14,363.523573200993,"知春里",67,287239,67,586,823.66,4287.14925373134,12.2934328358209,8.74626865671642,348.734914892067
"幸福一村西里",3860,1,6,14.3,3860,14.3,6,269.93006993007,"东四十条",21,73158,21,202,296.95,3483.71428571429,14.1404761904762,9.61904761904762,246.364707863277
"柏林爱乐一期",27230,9,84,119.6,3025.55555555556,13.2888888888889,9.33333333333333,227.675585284281,"黄渠",97,255575,97,1332,1302.23,2634.79381443299,13.4250515463918,13.7319587628866,196.259493330671
"小泥湾",20690,5,25,62.31,4138,12.462,5,332.049430268015,"人民大学",86,319946,86,737,1003.25,3720.3023255814,11.6656976744186,8.56976744186047,318.909543982058
"小羊宜宾胡同",6949,3,28,30.1,2316.33333333333,10.0333333333333,9.33333333333333,230.863787375415,"建国门",12,34148,12,136,120.5,2845.66666666667,10.0416666666667,11.3333333333333,283.385892116183
"科学园南里四区",10070,3,21,38,3356.66666666667,12.6666666666667,7,265,"奥林匹克公园",19,60360,19,293,220.9,3176.84210526316,11.6263157894737,15.4210526315789,273.24581258488
"红联北村",10680,3,38,34.3,3560,11.4333333333333,12.6666666666667,311.370262390671,"积水潭",73,252418,73,713,861.2,3457.78082191781,11.7972602739726,9.76712328767123,293.100325127729
"周庄嘉园东里",8280,3,18,42.02,2760,14.0066666666667,6,197.049024274155,"十里河",89,233734,89,2194,1028.23,2626.22471910112,11.5531460674157,24.6516853932584,227.316845452866
"黄寺大街24号院",7180,2,12,24.64,3590,12.32,6,291.396103896104,"安华桥",72,256840,72,658,856.4,3567.22222222222,11.8944444444444,9.13888888888889,299.906585707613
"华龙美钰",11920,4,66,60.5,2980,15.125,16.5,197.02479338843,"陶然亭",61,176898,61,783,741.36,2899.96721311475,12.1534426229508,12.8360655737705,238.612819682745
"季景沁园",16930,4,109,67.1,4232.5,16.775,27.25,252.30998509687,"望京西",74,246619,74,1183,976.84,3332.68918918919,13.2005405405405,15.9864864864865,252.466115228697
"金都杭城西区",3090,1,17,10.8,3090,10.8,17,286.111111111111,"百子湾",65,188064,65,1012,885.55,2893.29230769231,13.6238461538462,15.5692307692308,212.369713737225
"阜南小区",129,1,5,10.78,129,10.78,5,11.9666048237477,"白堆子",23,73488,23,167,296.92,3195.13043478261,12.9095652173913,7.26086956521739,247.501010373164
"金台北街",10549,4,64,55,2637.25,13.75,16,191.8,"金台路",97,298437,97,1078,1177.8,3076.67010309278,12.1422680412371,11.1134020618557,253.385124808966
"大泥湾",9389,3,18,39.32,3129.66666666667,13.1066666666667,6,238.784333672431,"知春里",67,287239,67,586,823.66,4287.14925373134,12.2934328358209,8.74626865671642,348.734914892067
"和景园",7820,2,24,29.2,3910,14.6,12,267.808219178082,"大钟寺",60,207729,60,716,708.62,3462.15,11.8103333333333,11.9333333333333,293.145832745336
"朝阳雅筑",17870,5,136,77.5,3574,15.5,27.2,230.58064516129,"青年路",229,722509,229,4934,3086.1,3155.06113537118,13.4764192139738,21.5458515283843,234.117170538868
"三里河三区",28859,9,44,124.64,3206.55555555556,13.8488888888889,4.88888888888889,231.538831835687,"木樨地",27,85528,27,210,357.04,3167.7037037037,13.2237037037037,7.77777777777778,239.547389648219
"西山华府",3690,1,7,11.7,3690,11.7,7,315.384615384615,"马连洼",82,240794,82,499,1063.37,2936.51219512195,12.9679268292683,6.08536585365854,226.444229195858
"冬晴园",19040,6,36,80.7,3173.33333333333,13.45,6,235.935563816605,"西北旺",63,178309,63,456,742.8,2830.30158730159,11.7904761904762,7.23809523809524,240.049811523963
"清林苑",4860,1,7,20,4860,20,7,243,"林萃桥",33,115100,33,387,515,3487.87878787879,15.6060606060606,11.7272727272727,223.495145631068
"德宝新园",10670,3,18,32.3,3556.66666666667,10.7666666666667,6,330.340557275542,"动物园",73,128049,73,1378,799.78,1754.09589041096,10.9558904109589,18.8767123287671,160.105278951712
"远洋天地一期",20540,6,128,75.59,3423.33333333333,12.5983333333333,21.3333333333333,271.729064691097,"四惠",88,298616,88,2180,1384.36,3393.36363636364,15.7313636363636,24.7727272727273,215.7068970499
"学院派",5790,2,41,20.2,2895,10.1,20.5,286.633663366337,"大钟寺",60,207729,60,716,708.62,3462.15,11.8103333333333,11.9333333333333,293.145832745336
"鑫福里小区",18150,7,42,84.7,2592.85714285714,12.1,6,214.285714285714,"大红门",45,113829,45,531,570.35,2529.53333333333,12.6744444444444,11.8,199.577452441483
"新外大街28号院",11020,3,20,39.7,3673.33333333333,13.2333333333333,6.66666666666667,277.581863979849,"积水潭",73,252418,73,713,861.2,3457.78082191781,11.7972602739726,9.76712328767123,293.100325127729
"月季园",13900,6,130,73.1,2316.66666666667,12.1833333333333,21.6666666666667,190.15047879617,"牡丹园",47,153488,47,552,566.41,3265.70212765957,12.0512765957447,11.7446808510638,270.983916244417
"银领国际",33580,9,202,132.4,3731.11111111111,14.7111111111111,22.4444444444444,253.625377643505,"望京西",74,246619,74,1183,976.84,3332.68918918919,13.2005405405405,15.9864864864865,252.466115228697
"呼家楼新苑",10020,4,88,44.75,2505,11.1875,22,223.91061452514,"金台夕照",15,48910,15,185,189.21,3260.66666666667,12.614,12.3333333333333,258.495851170657
"北郊农场宿舍",5360,2,12,25.47,2680,12.735,6,210.44365920691,"龙泽",485,1237470,485,7736,6414.08,2551.48453608247,13.2249072164948,15.9505154639175,192.930240969866
"裕中东里",36730,10,60,116.45,3673,11.645,6,315.414340918849,"安华桥",72,256840,72,658,856.4,3567.22222222222,11.8944444444444,9.13888888888889,299.906585707613
"胜古东里",9470,3,18,26.8,3156.66666666667,8.93333333333333,6,353.358208955224,"和平西桥",43,142258,43,448,495.21,3308.32558139535,11.516511627907,10.4186046511628,287.268027705418
"首城国际C区",3090,1,28,10.5,3090,10.5,28,294.285714285714,"平乐园",33,106740,33,520,399.99,3234.54545454545,12.1209090909091,15.7575757575758,266.856671416785
"西水井胡同",3190,1,6,10.5,3190,10.5,6,303.809523809524,"朝阳门",37,120947,37,366,422.46,3268.83783783784,11.4178378378378,9.89189189189189,286.292193343749
"烟树园",3560,1,11,13.3,3560,13.3,11,267.669172932331,"火器营",26,73889,26,373,296.49,2841.88461538462,11.4034615384615,14.3461538461538,249.21245235927
"大山子西里",5890,2,12,20,2945,10,6,294.5,"望京南",109,358908,109,1560,1332.26,3292.73394495413,12.2225688073394,14.3119266055046,269.397865281552
"核二院",9320,3,21,27.56,3106.66666666667,9.18666666666667,7,338.171262699565,"花园桥",25,74618,25,320,278.4,2984.72,11.136,12.8,268.024425287356
"德胜里一区",22629,7,74,87.7,3232.71428571429,12.5285714285714,10.5714285714286,258.027366020524,"积水潭",73,252418,73,713,861.2,3457.78082191781,11.7972602739726,9.76712328767123,293.100325127729
"石园南区",23359,16,116,228.46,1459.9375,14.27875,7.25,102.245469666462,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"大峪南路",3880,3,15,30.1,1293.33333333333,10.0333333333333,5,128.90365448505,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"天恒乐活城",11080,8,93,110.58,1385,13.8225,11.625,100.198950985712,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"金隅七零九零",2720,2,30,18.9,1360,9.45,15,143.915343915344,"土桥",99,177656,99,1811,1226.38,1794.50505050505,12.3876767676768,18.2929292929293,144.862114515892
"站前东街",1490,1,6,9.7,1490,9.7,6,153.60824742268,"顺义",194,323446,194,1733,2550.3,1667.24742268041,13.1458762886598,8.93298969072165,126.826647845352
"高丽园",1490,1,18,9.8,1490,9.8,18,152.040816326531,"土桥",99,177656,99,1811,1226.38,1794.50505050505,12.3876767676768,18.2929292929293,144.862114515892
"城市绿洲花园",6630,5,32,72.3,1326,14.46,6.4,91.701244813278,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"安将军巷",7000,4,28,47.1,1750,11.775,7,148.619957537155,"浮桥",20,35930,20,132,211.2,1796.5,10.56,6.6,170.123106060606
"明珠公寓",13670,6,50,98.4,2278.33333333333,16.4,8.33333333333333,138.922764227642,"古翠路",75,142040,75,1285,887.2,1893.86666666667,11.8293333333333,17.1333333333333,160.09918845807
"天目路",3220,2,14,12.6,1610,6.3,7,255.555555555556,"云南路站",40,77760,40,265,447.2,1944,11.18,6.625,173.881932021467
"后宰门东村",3250,2,27,25.6,1625,12.8,13.5,126.953125,"明故宫",63,105010,63,446,784.57,1666.8253968254,12.4534920634921,7.07936507936508,133.844016467619
"十字街70号",9250,7,45,85,1321.42857142857,12.1428571428571,6.42857142857143,108.823529411765,"迈皋桥",175,236110,175,2788,2098.75,1349.2,11.9928571428571,15.9314285714286,112.500297796307
